StationId,Datetime,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3
DL036,2020-06-25 18:00:00,62.0,25.25,44.0,1.25,20.25,11.8,37.25,1.25,2.52,16.57
DL036,2020-06-25 19:00:00,62.0,30.0,44.75,1.15,24.62,14.03,36.65,1.0,2.38,17.93
DL036,2020-06-25 20:00:00,62.0,32.5,46.5,1.55,25.55,14.82,32.95,1.1,3.7,1.6
DL036,2020-06-25 21:00:00,64.0,29.25,44.75,5.8,23.45,17.2,30.85,1.27,4.5,1.2
DL036,2020-06-25 22:00:00,75.0,25.0,44.25,9.88,23.73,20.68,29.67,1.5,4.12,2.98
DL036,2020-06-25 23:00:00,75.0,26.75,45.75,11.95,20.2,20.5,29.42,1.4,5.75,5.15
DL036,2020-06-26 00:00:00,80.0,23.5,45.75,10.8,13.6,16.05,30.62,1.6,6.75,4.95
DL036,2020-06-26 01:00:00,80.0,27.0,38.0,10.97,11.8,15.25,34.35,1.4,5.28,4.58
DL036,2020-06-26 02:00:00,80.0,32.5,37.75,16.48,11.62,19.62,36.0,1.55,6.1,5.38
DL036,2020-06-26 03:00:00,80.0,34.5,47.75,20.98,13.25,24.15,35.33,1.5,7.6,10.45
DL036,2020-06-26 04:00:00,80.0,45.0,55.0,19.48,13.15,22.85,32.45,1.33,6.5,13.4
DL036,2020-06-26 05:00:00,80.0,44.75,59.0,19.67,10.45,21.62,30.1,1.3,5.38,9.95
DL036,2020-06-26 06:00:00,80.0,44.0,54.5,20.35,9.43,21.6,29.05,1.15,4.68,5.6
DL036,2020-06-26 07:00:00,80.0,45.75,64.25,7.7,17.6,15.62,29.7,1.23,5.7,4.45
DL036,2020-06-26 08:00:00,78.0,54.0,79.75,3.33,16.75,11.62,30.7,1.17,6.95,6.78
DL036,2020-06-26 09:00:00,78.0,62.75,79.25,2.15,16.85,10.67,30.95,1.15,9.82,11.18
DL036,2020-06-26 10:00:00,75.0,62.25,80.25,1.08,15.0,8.85,31.48,1.15,10.32,21.23
DL036,2020-06-26 11:00:00,66.0,63.25,85.75,0.85,12.47,7.35,30.65,0.82,9.03,30.05
DL036,2020-06-26 12:00:00,65.0,53.75,94.5,1.43,9.65,6.28,28.7,0.62,8.6,14.05
DL036,2020-06-26 13:00:00,62.0,21.5,66.25,1.25,8.73,5.68,26.95,0.57,9.15,20.72
DL036,2020-06-26 14:00:00,62.0,18.5,35.25,0.57,7.15,4.28,25.27,0.62,5.5,26.1
DL036,2020-06-26 15:00:00,60.0,21.25,47.5,0.75,6.15,3.88,31.0,0.82,6.8,26.93
DL036,2020-06-26 16:00:00,60.0,17.5,49.0,0.8,5.77,3.73,42.9,0.8,6.55,37.8
DL036,2020-06-26 17:00:00,60.0,23.25,59.25,0.75,6.3,3.97,50.45,0.85,4.75,36.02
DL036,2020-06-26 18:00:00,60.0,27.5,63.0,0.73,6.58,4.05,49.83,1.18,3.52,30.12
DL036,2020-06-26 19:00:00,60.0,27.75,62.0,0.93,8.0,5.0,44.17,1.0,4.82,20.65
DL036,2020-06-26 20:00:00,59.0,24.0,62.5,0.7,9.73,5.78,36.77,0.88,6.65,10.57
DL036,2020-06-26 21:00:00,59.0,24.25,70.75,0.72,13.07,7.53,34.97,0.88,6.78,4.8
DL036,2020-06-26 22:00:00,60.0,27.0,64.75,1.02,14.62,8.62,33.4,0.15,7.6,4.33
DL036,2020-06-26 23:00:00,61.0,31.0,64.75,1.45,13.7,8.45,32.48,0.25,8.32,11.15
DL036,2020-06-27 00:00:00,62.0,24.25,59.25,1.48,13.48,8.38,37.27,0.15,9.85,10.62
DL036,2020-06-27 01:00:00,63.0,22.5,61.25,1.65,14.23,8.92,41.62,0.25,7.77,7.92
DL036,2020-06-27 02:00:00,63.0,22.75,54.0,1.73,14.08,8.85,40.32,0.15,6.58,6.47
DL036,2020-06-27 03:00:00,63.0,20.25,46.5,2.53,13.43,9.2,38.4,0.45,5.35,5.85
DL036,2020-06-27 04:00:00,63.0,23.75,41.75,3.78,13.12,10.05,34.55,0.85,4.45,1.0
DL036,2020-06-27 05:00:00,62.0,22.75,40.75,4.22,13.62,10.7,32.75,0.83,4.78,4.05
DL036,2020-06-27 06:00:00,61.0,22.0,39.5,3.02,12.85,9.27,30.57,0.8,3.9,5.38
DL036,2020-06-27 07:00:00,60.0,22.25,41.0,2.35,12.55,8.62,30.1,1.07,4.92,8.28
DL036,2020-06-27 08:00:00,59.0,23.5,49.5,1.8,11.9,7.77,31.77,1.12,7.6,16.47
DL036,2020-06-27 09:00:00,58.0,25.0,50.0,1.62,10.05,6.68,35.65,0.93,9.43,17.23
DL036,2020-06-27 10:00:00,57.0,25.0,56.25,1.5,8.75,5.88,38.22,0.6,5.58,17.8
DL036,2020-06-27 11:00:00,56.0,27.25,64.0,1.48,8.4,5.68,38.57,0.55,5.8,17.62
DL036,2020-06-27 12:00:00,56.0,33.0,89.25,0.97,5.8,3.85,33.12,0.28,8.05,16.88
DL036,2020-06-27 13:00:00,57.0,30.0,102.0,0.9,4.4,3.05,30.75,0.3,9.4,20.8
DL036,2020-06-27 14:00:00,58.0,,,,,,,,,
DL036,2020-06-27 15:00:00,59.0,,,,,,,,,
DL036,2020-06-27 16:00:00,59.0,,,,,,,,,
DL036,2020-06-27 17:00:00,59.0,,,,,,,,,
DL036,2020-06-27 18:00:00,59.0,,,,,,,,,
DL036,2020-06-27 19:00:00,59.0,,,,,,,,,
DL036,2020-06-27 20:00:00,59.0,,,,,,,,,
DL036,2020-06-27 21:00:00,58.0,,,,,,,,,
DL036,2020-06-30 06:00:00,124.0,29.0,40.75,0.82,11.83,6.95,27.62,0.85,3.15,4.55
DL036,2020-06-30 07:00:00,124.0,34.75,45.0,1.15,11.4,7.0,27.52,0.97,2.7,5.55
DL036,2020-06-30 08:00:00,124.0,34.0,44.75,1.82,14.2,9.02,27.08,0.95,3.15,6.12
DL036,2020-06-30 09:00:00,124.0,35.0,53.0,2.35,15.55,10.2,26.88,1.05,4.08,15.57
DL036,2020-06-30 10:00:00,124.0,38.75,53.5,1.88,14.4,9.2,26.55,1.1,4.2,23.32
DL036,2020-06-30 11:00:00,63.0,42.0,55.0,1.4,13.25,8.18,27.32,1.15,4.5,28.58
DL036,2020-06-30 12:00:00,62.0,44.25,57.25,1.0,11.52,6.95,27.05,0.83,4.1,31.25
DL036,2020-06-30 13:00:00,63.0,41.5,64.0,0.95,10.45,6.3,26.0,0.5,3.92,31.98
DL036,2020-06-30 14:00:00,62.0,39.0,62.25,0.78,8.77,5.3,25.98,0.5,3.3,47.08
DL036,2020-06-30 15:00:00,58.0,38.0,62.0,0.67,9.57,5.62,26.65,0.47,2.92,49.3
DL036,2020-06-30 16:00:00,57.0,38.0,70.5,0.9,10.55,6.35,27.97,0.62,3.4,39.38
DL036,2020-06-30 17:00:00,57.0,36.0,75.5,0.75,12.22,7.12,30.4,0.78,4.75,42.67
DL036,2020-06-30 18:00:00,57.0,36.0,71.5,0.67,13.7,7.8,32.25,0.72,5.53,42.38
DL036,2020-06-30 19:00:00,50.0,37.0,69.5,0.78,18.43,10.45,35.3,0.83,4.9,34.15
DL036,2020-06-30 20:00:00,52.0,43.0,75.5,0.43,24.75,13.53,34.5,0.82,4.8,18.95
DL036,2020-06-30 21:00:00,54.0,46.5,80.5,0.67,24.9,13.82,32.1,1.02,4.62,15.57
DL036,2020-06-30 22:00:00,56.0,45.0,82.0,0.6,22.1,12.27,30.28,0.93,4.32,17.0
DL036,2020-06-30 23:00:00,58.0,47.5,83.5,0.57,19.72,10.95,28.38,0.88,4.8,15.5
DL036,2020-07-01 00:00:00,60.0,45.5,90.0,0.88,18.57,10.57,28.25,0.8,5.15,12.83
DL037,2020-06-24 01:00:00,94.0,25.0,66.0,3.02,7.12,6.25,19.35,1.58,16.23,26.2
DL037,2020-06-24 02:00:00,94.0,18.5,,2.95,8.48,6.95,27.07,1.58,16.7,18.75
DL037,2020-06-24 03:00:00,94.0,21.0,,3.15,8.55,7.1,32.75,1.6,14.9,16.75
DL037,2020-06-24 04:00:00,94.0,24.5,,3.23,8.9,7.38,28.3,1.6,17.55,19.42
DL037,2020-06-24 05:00:00,90.0,30.0,,3.0,8.55,7.03,21.48,1.6,15.25,21.45
DL037,2020-06-24 06:00:00,88.0,32.0,50.0,3.67,13.4,10.12,18.75,1.65,27.58,27.32
DL037,2020-06-24 07:00:00,85.0,34.0,60.0,4.85,16.43,12.7,19.85,1.7,37.4,47.2
DL037,2020-06-24 08:00:00,85.0,42.5,70.0,5.95,17.9,14.35,20.98,1.7,44.62,73.38
DL037,2020-06-24 09:00:00,90.0,42.5,72.0,5.78,16.8,13.65,23.02,1.8,41.55,19.3
DL037,2020-06-24 10:00:00,90.0,40.0,76.5,5.58,19.47,14.95,26.83,1.8,40.73,24.9
DL037,2020-06-24 11:00:00,90.0,38.5,79.0,4.8,17.07,13.0,25.7,1.67,30.78,29.33
DL037,2020-06-24 12:00:00,90.0,26.5,79.0,7.03,26.98,20.05,23.48,1.73,34.6,50.6
DL037,2020-06-24 13:00:00,92.0,25.5,,8.93,28.47,22.43,20.32,1.83,54.72,16.5
DL037,2020-06-24 14:00:00,92.0,35.0,,8.25,26.4,20.78,17.73,1.77,58.35,21.85
DL037,2020-06-24 15:00:00,92.0,37.0,57.0,5.38,20.52,15.3,18.8,1.7,56.17,33.08
DL037,2020-06-24 16:00:00,92.0,39.5,62.0,4.2,18.0,12.97,21.05,1.73,36.2,20.62
DL037,2020-06-24 17:00:00,92.0,37.0,61.0,3.85,16.5,11.9,24.33,1.7,32.65,35.62
DL037,2020-06-24 18:00:00,92.0,30.0,59.5,3.42,17.55,12.12,28.57,1.73,30.25,22.9
DL037,2020-06-24 19:00:00,92.0,30.5,70.5,3.67,22.3,14.9,26.48,1.8,30.62,41.05
DL037,2020-06-24 20:00:00,92.0,31.0,70.5,3.42,26.23,16.73,22.98,1.8,31.62,23.8
DL037,2020-06-24 21:00:00,95.0,39.5,76.0,3.7,26.93,17.33,18.57,1.9,60.75,30.08
DL037,2020-06-24 22:00:00,101.0,56.5,100.0,4.35,30.43,19.75,14.32,2.08,59.65,
DL037,2020-06-24 23:00:00,101.0,59.5,115.0,5.9,34.05,22.93,13.8,2.02,60.15,26.9
DL037,2020-06-25 00:00:00,101.0,55.0,103.5,4.92,23.25,16.35,14.2,1.85,41.98,
DL037,2020-06-25 01:00:00,101.0,64.0,110.5,6.1,25.82,18.72,17.4,1.92,83.35,45.95
DL037,2020-06-25 02:00:00,101.0,66.0,122.5,7.12,23.85,18.45,27.93,1.83,77.32,58.95
DL037,2020-06-25 03:00:00,101.0,59.0,119.0,9.1,27.75,22.2,34.85,1.9,,55.6
DL037,2020-06-25 04:00:00,101.0,63.5,124.5,9.35,28.25,22.65,28.48,1.9,160.68,
DL037,2020-06-25 05:00:00,101.0,64.5,107.5,8.55,23.18,19.33,21.43,1.85,65.55,53.55
DL037,2020-06-25 06:00:00,100.0,54.0,76.5,6.85,18.1,15.2,15.57,1.8,34.55,6.3
DL037,2020-06-25 07:00:00,96.0,43.5,59.0,5.77,13.68,12.0,14.53,1.7,27.0,
DL037,2020-06-25 08:00:00,96.0,46.5,67.0,6.5,18.1,14.95,14.47,1.8,25.6,
DL037,2020-06-25 09:00:00,95.0,45.5,82.0,7.68,23.33,18.62,17.17,1.83,23.85,
DL037,2020-06-25 10:00:00,95.0,35.5,71.0,5.28,18.38,14.07,24.23,1.73,24.38,7.58
DL037,2020-06-25 11:00:00,95.0,27.0,54.0,3.77,15.57,11.35,27.0,1.73,24.25,37.4
DL037,2020-06-25 12:00:00,92.0,28.0,63.0,3.2,15.07,10.62,25.9,1.7,23.85,48.75
DL037,2020-06-25 13:00:00,92.0,30.5,71.0,3.35,13.4,9.9,23.62,1.67,24.45,52.08
DL037,2020-06-25 14:00:00,92.0,31.5,65.5,4.53,15.85,12.15,20.88,1.6,33.03,46.1
DL037,2020-06-25 15:00:00,92.0,35.0,126.0,4.45,18.73,13.6,24.62,1.62,30.2,38.85
DL037,2020-06-25 16:00:00,92.0,38.5,121.0,9.38,42.03,30.02,23.27,1.8,40.17,26.2
DL037,2020-06-25 17:00:00,92.0,41.5,60.5,7.38,28.65,21.2,25.23,1.83,75.9,61.17
DL037,2020-06-25 18:00:00,99.0,44.0,78.0,4.47,31.73,20.5,26.6,1.98,44.05,49.02
DL037,2020-06-25 19:00:00,99.0,53.0,98.0,3.9,30.93,19.65,26.12,1.98,38.85,28.57
DL037,2020-06-25 20:00:00,104.0,70.0,118.5,4.17,40.2,24.83,23.8,2.3,38.0,9.38
DL037,2020-06-25 21:00:00,104.0,90.5,137.5,5.07,39.1,24.95,18.12,2.35,35.23,9.15
DL037,2020-06-25 22:00:00,104.0,90.0,134.0,4.0,33.6,21.15,14.2,2.15,33.55,3.82
DL037,2020-06-25 23:00:00,104.0,68.0,110.5,4.35,30.0,19.5,14.1,2.1,30.82,0.5
DL037,2020-06-26 00:00:00,104.0,75.5,112.0,5.12,31.52,20.97,13.7,2.12,29.88,
DL037,2020-06-26 01:00:00,104.0,89.0,167.5,8.68,38.8,27.75,17.05,2.08,34.7,
DL037,2020-06-26 02:00:00,104.0,103.0,201.5,6.88,22.52,17.6,32.38,2.25,71.75,
DL037,2020-06-26 03:00:00,104.0,107.5,168.5,6.15,28.65,20.25,36.85,2.1,47.05,
DL037,2020-06-26 04:00:00,104.0,85.5,145.0,7.85,28.38,21.52,30.57,2.1,65.3,53.2
DL037,2020-06-26 05:00:00,103.0,76.5,130.0,7.5,21.5,17.55,23.5,2.0,51.73,64.05
DL037,2020-06-26 06:00:00,104.0,77.0,107.5,8.03,19.7,16.98,16.83,1.95,53.9,36.3
DL037,2020-06-26 07:00:00,105.0,72.0,92.5,9.88,19.62,18.52,14.97,1.95,33.75,
DL037,2020-06-26 08:00:00,106.0,65.5,90.0,10.6,19.38,18.98,14.35,1.9,30.52,
DL037,2020-06-26 09:00:00,108.0,62.5,93.5,9.65,20.67,18.88,14.22,1.95,30.9,14.2
DL037,2020-06-26 10:00:00,112.0,65.0,100.5,5.72,20.28,15.47,19.52,1.95,48.27,13.65
DL037,2020-06-26 11:00:00,117.0,64.5,105.5,3.55,21.85,14.53,26.32,1.95,35.05,26.38
DL037,2020-06-26 12:00:00,120.0,50.5,138.0,3.62,23.7,15.55,25.8,1.75,27.62,7.12
DL037,2020-06-26 13:00:00,121.0,38.5,163.0,3.78,16.25,11.7,24.5,1.75,24.6,14.75
DL037,2020-06-26 14:00:00,122.0,37.5,141.5,3.65,13.38,10.1,19.55,1.67,25.38,30.38
DL037,2020-06-26 15:00:00,122.0,35.0,108.0,3.35,12.47,9.4,23.08,1.6,25.4,33.4
DL037,2020-06-26 16:00:00,121.0,26.0,81.5,3.35,13.88,10.1,30.75,1.52,25.55,35.1
DL037,2020-06-26 17:00:00,118.0,22.0,82.0,3.38,14.65,10.53,33.38,1.6,23.32,38.45
DL037,2020-06-26 18:00:00,115.0,23.5,99.0,3.1,15.68,10.85,34.28,1.62,24.4,31.28
DL037,2020-06-26 19:00:00,115.0,30.5,126.5,3.17,16.48,11.35,31.42,1.65,24.3,21.65
DL037,2020-06-26 20:00:00,116.0,32.5,142.5,3.05,20.43,13.38,27.77,1.73,23.05,12.25
DL037,2020-06-26 21:00:00,116.0,30.5,136.5,3.23,22.85,14.8,23.9,1.82,25.07,8.03
DL037,2020-06-26 22:00:00,116.0,35.0,130.0,3.32,25.32,16.2,17.27,1.85,23.7,5.53
DL037,2020-06-26 23:00:00,116.0,36.5,127.0,4.0,29.3,18.85,17.57,1.88,22.52,1.3
DL037,2020-06-27 00:00:00,117.0,44.5,131.5,4.25,25.35,17.0,20.25,1.75,26.75,3.62
DL037,2020-06-27 01:00:00,116.0,41.5,126.0,4.12,21.27,14.7,23.18,1.65,24.62,0.1
DL037,2020-06-27 02:00:00,113.0,27.5,105.5,4.65,21.75,15.35,29.2,1.6,21.15,
DL037,2020-06-27 03:00:00,111.0,29.0,93.0,4.75,20.6,14.85,32.75,1.55,22.25,0.1
DL037,2020-06-27 04:00:00,109.0,25.0,80.0,4.28,17.93,13.03,27.68,1.52,19.35,
DL037,2020-06-27 05:00:00,107.0,22.0,66.5,4.45,20.77,14.67,25.67,1.52,21.25,2.1
DL037,2020-06-27 06:00:00,106.0,27.5,63.0,5.75,33.58,22.52,21.95,1.6,20.98,1.53
DL037,2020-06-27 07:00:00,105.0,24.5,67.0,6.83,30.65,21.83,22.25,1.62,20.27,3.65
DL037,2020-06-27 08:00:00,105.0,23.5,76.0,9.6,27.18,22.3,23.07,1.67,21.38,4.4
DL037,2020-06-27 09:00:00,105.0,28.0,84.5,7.7,18.8,16.32,24.23,1.62,22.0,7.55
DL037,2020-06-27 10:00:00,105.0,27.5,101.5,5.7,16.62,13.47,27.43,1.65,24.23,10.6
DL037,2020-06-27 11:00:00,106.0,33.0,136.0,5.1,16.77,13.07,28.88,1.62,25.1,12.95
DL037,2020-06-27 12:00:00,106.0,36.0,162.5,4.45,15.8,12.05,27.82,1.6,24.38,22.15
DL037,2020-06-27 13:00:00,107.0,34.5,188.5,3.72,12.62,9.72,26.88,1.5,22.6,23.65
DL037,2020-06-27 14:00:00,109.0,35.5,215.5,3.85,11.48,9.3,20.82,1.5,19.97,26.67
DL037,2020-06-27 15:00:00,113.0,37.5,235.0,3.78,10.65,8.73,21.2,1.52,19.7,28.7
DL037,2020-06-27 16:00:00,117.0,37.0,244.0,3.67,11.28,9.0,25.1,1.52,20.08,33.32
DL037,2020-06-27 17:00:00,123.0,40.5,298.5,3.6,14.78,10.82,27.55,1.55,19.6,30.88
DL037,2020-06-27 18:00:00,130.0,47.0,343.5,3.85,22.62,15.17,30.02,1.67,19.25,24.15
DL037,2020-06-27 19:00:00,135.0,44.5,312.5,3.45,25.93,16.6,29.7,1.75,19.68,21.43
DL037,2020-06-27 20:00:00,139.0,42.5,296.0,3.62,35.92,22.05,28.07,2.05,17.28,9.5
DL037,2020-06-27 21:00:00,144.0,45.5,289.0,4.48,49.95,30.25,27.05,2.12,16.68,3.7
DL037,2020-06-27 22:00:00,147.0,50.0,257.5,6.75,52.45,33.42,20.2,2.38,18.5,5.12
DL037,2020-06-27 23:00:00,150.0,50.5,227.0,8.88,48.58,33.08,20.75,2.12,19.18,3.95
DL037,2020-06-28 00:00:00,153.0,47.0,228.0,5.32,38.62,24.92,22.57,1.85,17.93,6.55
DL037,2020-06-28 01:00:00,156.0,49.0,263.5,5.1,34.85,22.7,24.32,1.8,17.55,4.7
DL037,2020-06-28 02:00:00,162.0,50.0,290.5,5.67,32.58,21.9,26.5,1.8,17.3,3.1
DL037,2020-06-28 03:00:00,167.0,47.5,291.0,10.9,39.45,29.85,31.9,1.8,17.1,3.7
DL037,2020-06-28 04:00:00,173.0,47.5,291.0,13.02,33.38,28.35,26.3,1.75,17.5,3.75
DL037,2020-06-28 05:00:00,179.0,46.5,275.0,14.35,28.7,26.97,22.27,1.7,17.33,4.9
DL037,2020-06-28 06:00:00,185.0,51.5,271.5,13.4,30.9,27.38,17.4,1.7,17.5,4.78
DL037,2020-06-28 07:00:00,190.0,52.5,261.0,14.53,27.88,26.68,17.4,1.65,19.23,3.38
DL037,2020-06-28 08:00:00,193.0,34.5,176.5,8.48,16.98,15.95,19.65,1.52,18.73,5.03
DL037,2020-06-28 09:00:00,194.0,23.0,131.0,7.7,17.82,15.72,26.68,1.6,18.72,6.5
DL037,2020-06-28 10:00:00,197.0,27.0,195.0,5.4,14.23,11.95,31.0,1.52,20.48,11.62
DL037,2020-06-28 11:00:00,202.0,37.5,294.0,4.05,12.73,10.07,31.18,1.5,21.15,13.3
DL037,2020-06-28 12:00:00,208.0,39.5,328.5,3.6,11.3,8.95,29.1,1.5,19.7,20.0
DL037,2020-06-28 13:00:00,213.0,32.5,295.5,3.45,10.18,8.22,26.6,1.5,19.83,25.05
DL037,2020-06-28 14:00:00,217.0,36.5,302.0,3.78,10.85,8.82,19.35,1.5,19.57,28.73
DL037,2020-06-28 15:00:00,222.0,44.5,375.5,3.38,9.57,7.82,18.18,1.5,19.73,28.3
DL037,2020-06-28 16:00:00,231.0,48.5,455.5,3.17,10.07,7.95,18.27,1.52,19.5,31.62
DL037,2020-06-28 17:00:00,239.0,52.5,487.0,3.1,11.62,8.73,20.85,1.5,19.45,31.55
DL037,2020-06-28 18:00:00,245.0,53.0,489.0,3.18,13.57,9.82,25.65,1.52,18.15,30.57
DL037,2020-06-28 19:00:00,253.0,54.0,498.5,3.25,22.72,14.75,28.33,1.68,19.55,20.75
DL037,2020-06-28 20:00:00,261.0,57.5,486.0,3.38,30.55,19.0,26.95,1.9,19.2,14.7
DL037,2020-06-28 21:00:00,268.0,62.5,453.5,3.85,41.5,25.23,25.85,2.28,20.17,11.12
DL037,2020-06-28 22:00:00,276.0,88.5,454.5,4.47,47.98,29.2,19.22,2.45,25.48,8.65
DL037,2020-06-28 23:00:00,285.0,106.5,448.5,7.6,37.95,26.38,18.85,2.17,28.57,4.6
DL037,2020-06-29 00:00:00,293.0,101.0,421.0,23.1,42.83,41.62,16.72,2.1,28.73,3.4
DL037,2020-06-29 01:00:00,299.0,96.5,404.0,13.53,36.22,30.27,17.55,2.02,31.2,3.7
DL037,2020-06-29 02:00:00,302.0,80.5,355.5,8.5,25.65,20.55,20.5,1.83,39.75,3.25
DL037,2020-06-29 03:00:00,301.0,64.5,276.0,7.6,27.85,20.95,31.3,1.7,25.85,2.98
DL037,2020-06-29 04:00:00,298.0,59.0,221.5,6.53,21.85,16.93,26.6,1.7,25.28,2.85
DL037,2020-06-29 05:00:00,297.0,62.5,236.5,7.82,26.23,20.3,23.8,1.85,32.35,17.65
DL037,2020-06-29 06:00:00,295.0,74.5,237.5,8.1,21.27,17.92,18.3,1.9,48.02,33.3
DL037,2020-06-29 07:00:00,292.0,71.5,185.5,9.88,20.02,18.7,15.3,1.75,60.23,40.6
DL037,2020-06-29 08:00:00,291.0,44.0,141.5,9.3,19.73,18.08,16.57,1.6,29.0,
DL037,2020-06-29 09:00:00,290.0,24.5,123.0,6.68,15.25,13.55,20.17,1.52,23.02,
DL037,2020-06-29 10:00:00,287.0,20.5,127.0,5.05,12.15,10.57,31.07,1.52,22.17,3.52
DL037,2020-06-29 11:00:00,281.0,18.0,150.5,4.17,11.25,9.4,33.0,1.5,23.7,5.18
DL037,2020-06-29 12:00:00,276.0,25.0,196.5,3.83,12.22,9.62,30.6,1.58,22.5,11.73
DL037,2020-06-29 13:00:00,272.0,36.5,211.5,3.6,16.45,11.68,28.93,1.7,24.73,34.8
DL037,2020-06-29 14:00:00,267.0,46.0,183.5,3.15,15.3,10.68,19.43,1.7,22.1,43.65
DL037,2020-06-29 15:00:00,259.0,48.5,167.0,3.05,13.28,9.57,15.3,1.65,22.55,44.62
DL037,2020-06-29 16:00:00,247.0,48.5,174.0,3.08,14.02,10.0,14.48,1.73,22.93,40.1
DL037,2020-06-29 17:00:00,234.0,50.5,174.5,3.23,15.85,11.05,13.68,1.8,21.9,27.33
DL037,2020-06-29 18:00:00,231.0,53.5,421.5,2.95,15.75,10.8,13.9,1.6,19.2,36.03
DL037,2020-06-29 19:00:00,227.0,38.0,394.0,2.98,21.95,14.12,21.7,1.52,16.88,32.75
DL037,2020-06-29 20:00:00,210.0,18.0,89.0,3.22,28.4,17.75,25.8,1.6,17.15,20.07
DL037,2020-06-29 21:00:00,196.0,20.0,76.5,3.9,37.9,23.32,27.32,1.9,35.05,22.25
DL037,2020-06-29 22:00:00,186.0,27.0,86.0,4.08,39.3,24.23,21.2,1.77,39.85,36.5
DL037,2020-06-29 23:00:00,176.0,30.0,75.5,3.4,25.6,16.38,19.75,1.65,20.48,23.3
DL037,2020-06-30 00:00:00,166.0,33.0,79.5,3.25,17.92,12.2,21.4,1.6,19.2,21.5
DL037,2020-06-30 01:00:00,158.0,41.0,95.0,3.42,16.45,11.55,23.27,1.67,36.6,70.7
DL037,2020-06-30 02:00:00,150.0,42.0,86.5,3.48,16.12,11.43,28.35,1.7,42.92,83.45
DL037,2020-06-30 03:00:00,145.0,39.5,70.0,3.65,13.9,10.4,32.3,1.7,45.95,64.6
DL037,2020-06-30 04:00:00,140.0,35.5,61.0,3.33,12.42,9.32,26.18,1.65,48.8,42.95
DL037,2020-06-30 05:00:00,135.0,31.5,56.5,3.42,11.25,8.8,22.75,1.6,53.08,82.45
DL037,2020-06-30 06:00:00,130.0,34.0,57.0,3.3,9.93,7.95,17.2,1.6,32.0,32.85
DL037,2020-06-30 07:00:00,129.0,35.0,,3.45,10.25,8.25,14.55,1.6,20.38,10.5
DL037,2020-06-30 08:00:00,126.0,36.5,56.0,3.57,12.75,9.68,14.47,1.7,19.75,6.58
DL037,2020-06-30 09:00:00,125.0,39.5,59.0,4.45,14.3,11.23,14.7,1.75,17.88,4.4
DL037,2020-06-30 10:00:00,123.0,41.5,66.0,4.42,14.72,11.45,18.27,1.8,16.72,12.35
DL037,2020-06-30 11:00:00,121.0,43.5,75.0,3.7,14.28,10.6,25.88,1.7,17.15,23.12
DL037,2020-06-30 12:00:00,117.0,44.0,82.5,3.27,13.88,10.03,24.23,1.73,17.88,46.48
DL037,2020-06-30 13:00:00,114.0,40.75,92.5,2.75,13.03,9.2,21.4,1.7,20.85,61.02
DL037,2020-06-30 14:00:00,111.0,43.0,101.25,3.2,13.32,9.67,17.2,1.7,23.8,65.88
DL037,2020-06-30 15:00:00,110.0,53.0,107.25,3.33,14.65,10.48,15.1,1.7,31.33,63.67
DL037,2020-06-30 16:00:00,108.0,55.25,114.5,3.07,15.18,10.55,14.6,1.7,32.0,68.55
DL037,2020-06-30 17:00:00,106.0,52.5,117.5,2.9,15.68,10.7,15.38,1.7,33.5,71.9
DL037,2020-06-30 18:00:00,96.0,48.25,121.25,2.85,21.4,13.72,25.12,1.73,39.92,59.35
DL037,2020-06-30 19:00:00,86.0,41.0,121.25,3.05,26.22,16.43,33.5,1.73,48.83,68.33
DL037,2020-06-30 20:00:00,92.0,44.0,126.75,3.4,25.18,16.18,30.4,1.83,42.78,68.5
DL037,2020-06-30 21:00:00,92.0,45.5,125.75,3.12,23.35,14.95,27.55,1.8,41.42,69.53
DL037,2020-06-30 22:00:00,92.0,51.25,134.5,3.05,20.62,13.45,21.02,1.83,35.42,85.5
DL037,2020-06-30 23:00:00,93.0,56.75,138.0,3.3,22.7,14.78,15.72,1.8,41.2,30.35
DL037,2020-07-01 00:00:00,96.0,59.0,142.0,3.33,22.65,14.75,16.32,1.77,37.42,21.82
DL038,2020-06-23 02:00:00,103.0,51.5,109.5,5.45,21.52,15.95,26.4,1.27,24.9,24.5
DL038,2020-06-23 03:00:00,103.0,32.0,71.0,5.85,16.9,13.75,46.5,1.4,25.1,12.8
DL038,2020-06-23 04:00:00,103.0,24.0,54.0,7.43,16.77,15.03,42.58,1.23,25.07,10.15
DL038,2020-06-23 05:00:00,102.0,22.0,45.5,7.3,19.38,16.2,63.03,1.27,24.57,7.75
DL038,2020-06-23 06:00:00,86.0,24.0,51.0,7.85,20.35,17.15,61.58,1.3,23.2,9.72
DL038,2020-06-23 07:00:00,86.0,24.0,53.0,8.72,21.05,18.35,47.2,1.35,23.48,11.3
DL038,2020-06-23 08:00:00,87.0,27.0,63.5,9.9,21.12,19.0,31.3,1.25,21.75,11.82
DL038,2020-06-23 09:00:00,90.0,33.5,88.5,8.1,23.23,18.93,23.95,1.5,28.18,12.6
DL038,2020-06-23 10:00:00,92.0,34.0,105.5,5.78,22.9,16.98,22.98,1.6,24.95,14.78
DL038,2020-06-23 11:00:00,94.0,31.5,107.0,6.85,24.03,18.27,29.77,1.23,21.55,13.88
